Location,Price,Area,NumberBed,NumberToilet,HuongNha,HuongBanCong,NoiThat,Chudautu,QuyMo,ViDo,KinhDo,LoaiTin,Quan
"
        Dự án D’. Le Roi Soleil - Quảng An, Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội
    ",9400000000.0,146.0,3,2,Tây-Bắc,Đông-Nam,Hoàn thiện cơ bản,Tân Hoàng Minh Group,"Gồm 2 tòa tháp căn hộ cao 25 tầng, 1 tòa tháp dịch vụ 8 tầng và 5 tầng hầm",21.064899444580103,105.827049255371,Tin thường,Tây Hồ
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",4150000000.0,104.0,3,2,Nam,Tây-Bắc,Hoàn thiện từ CĐT.,Tập đoàn Vingroup,,20.994333267211896,105.86756134033199,Tin thường,Hai Bà Trưng
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3900000000.0,118.0,3,2,Nam,Bắc,"Nội thất căn hộ: Điều hòa, bếp điện, tủ bếp, tủ âm tường, sàn gỗ, trần thạch cao, thiết bị vệ sinh nhập ngoại...",Tập đoàn Vingroup,,20.994333267211896,105.86756134033199,Tin thường,Hai Bà Trưng
"
        Dự án Times City, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",2930000000.0,83.0,2,2,Bắc,Nam,,Tập đoàn Vingroup,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,Tin thường,Hai Bà Trưng
"
        Dự án Le Grand Jardin Sài Đồng, Đường Huỳnh Văn Nghệ, Phường Sài Đồng, Long Biên, Hà Nội
    ",2100000000.0,94.0,3,2,Tây-Nam,Đông-Nam,Nội thất cơ bản cao cấp,Công ty CP Đầu tư Xây dựng số 9 Hà Nội,1120 căn hộ,21.0295810699463,105.850410461426,Tin thường,Long Biên
"
        Dự án Times City, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",1900000000.0,53.0,1,1,Nam,Nam,"Nội thất: Sàn gỗ, trần thạch cao, điều hoà, tủ âm tường, tủ bếp, thiết bị vệ sinh,...",Tập đoàn Vingroup,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,Tin thường,Hai Bà Trưng
"
        Dự án D’. Le Roi Soleil - Quảng An, Tây Hồ, Hà Nội
    ",18000000000.0,234.0,4,4,Đông-Nam,Tây-Nam,Nội thất bán hoàn thiện.,Tân Hoàng Minh Group,"Gồm 2 tòa tháp căn hộ cao 25 tầng, 1 tòa tháp dịch vụ 8 tầng và 5 tầng hầm",21.064899444580103,105.827049255371,Tin thường,Tây Hồ
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",2700000000.0,75.0,2,2,Đông-Nam,Tây-Bắc,,Tập đoàn Vingroup,,20.994333267211896,105.86756134033199,Tin thường,Hai Bà Trưng
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",4700000000.0,119.0,3,2,Bắc,Nam,Full đồ như hình.,Tập đoàn Vingroup,,20.994333267211914,105.86756134033205,Tin thường,Hai Bà Trưng
"
        Dự án Ecolife Tây Hồ, Phường Xuân La, Tây Hồ, Hà Nội
    ",2900000000.0,94.0,2,2,Đông,Tây,,Công ty CP Đầu tư và Thương mại Thủ Đô,"Công trình gồm 3 tòa nhà cao 28 và 33 tầng, có 02 tầng hầm để xe",21.0511112213135,105.800590515137,Tin thường,Tây Hồ
"
        Dự án Anland 2, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội
    ",1850000000.0,66.59,2,2,Đông-Nam,Tây-Bắc,"Full nội thất liền tường + Thiết bị vệ sinh cao cấp, vách kính ngăn nhà vệ sinh, bình nóng lạnh. + Sàn gỗ, trần thạch cao.",Công ty CP Tập đoàn Nam Cường Hà Nội,"2 tháp A và B cao 25 tầng, 2 tầng hầm, 2 tầng thương mại và 575 căn hộ cao cấp, 19 căn shophouse",20.9763450622559,105.76149749755899,Tin thường,Hà Đông
"
        Central Field Trung Kính, 219, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội
    ",3000000000.0,75.0,2,2,Đông-Nam,Tây-Bắc,,Công ty TNHH 19-12 Bắc Hà,"Gồm 3 tòa tháp 29 tầng, trong đó 1 tòa tháp tổ hợp khách sạn - văn phòng và 2 tòa tháp căn hộ",21.0209789276123,105.791061401367,Tin thường,Cầu Giấy
"
        Central Field Trung Kính, 219, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội
    ",2700000000.0,69.0,2,2,Đông-Nam,Tây-Bắc,,Công ty TNHH 19-12 Bắc Hà,"Gồm 3 tòa tháp 29 tầng, trong đó 1 tòa tháp tổ hợp khách sạn - văn phòng và 2 tòa tháp căn hộ",21.0209789276123,105.791061401367,Tin thường,Cầu Giấy
"
        Central Field Trung Kính, 219, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội
    ",2700000000.0,71.0,2,2,Đông-Nam,Tây-Bắc,,Công ty TNHH 19-12 Bắc Hà,"Gồm 3 tòa tháp 29 tầng, trong đó 1 tòa tháp tổ hợp khách sạn - văn phòng và 2 tòa tháp căn hộ",21.0209789276123,105.791061401367,Tin thường,Cầu Giấy
"
        Hòa Bình Green City, 505, Phố Mạc Thị Bưởi, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",2150000000.0,70.0,2,2,Tây-Bắc,Đông-Nam,Nội thất cơ bản chủ đầu tư,Công ty CP Nông sản Agrexim,"Gồm 2 tòa tháp, mỗi tòa cao 27 tầng nổi và 3 tầng hầm",21.00026512146,105.86993408203101,Tin thường,Hai Bà Trưng
"
        Dự án VOV Mễ Trì, Đường Lương Thế Vinh, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.
    ",2280000000.0,72.0,2,2,Đông-Nam,Tây-Bắc,"- Thiết bị vệ sinh cao cấp Toto. - Trần thạch cao. - Tủ bếp Acrylic, laminad. - Điều hoà. 3 chiếc 2 Daikin, 1 p.",Tổng công ty Phát triển Phát thanh Truyền hình Thông tin Emico,Gồm 8 khối tòa nhà cao 21 tầng,20.9952507019043,105.784408569336,Tin thường,Nam Từ Liêm
"
        Dự án Berriver Long Biên, 390 Đường Nguyễn Văn Cừ, Phường Bồ Đề, Long Biên, Hà Nội
    ",1900000000.0,60.0,1,2,Đông-Nam,Tây-Bắc,,Công ty CP Đầu tư Xây dựng số 9 Hà Nội,Gồm 5 toà tháp cao 22 tầng,21.0443172454834,105.877861022949,Tin thường,Long Biên
"
        Dự án Hemisco Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",1300000000.0,85.0,2,2,Tây-Nam,Đông-Bắc,,Công ty CP Sông Đà 1.01,"Gồm 29 tầng nổi và 2 tầng hầm với tổng diện tích xây dựng gần 1.600 m2. Tòa nhà được chia thành các phân khu như: Khu thương mại – dịch vụ, khu văn phòng, khu căn hộ, nhà trẻ.",20.961841583252,105.79552459716801,Tin thường,Hà Đông
"
        Dự án Kim Văn Kim Lũ, Phường Đại Kim, Hoàng Mai, Hà Nội
    ",1050000000.0,53.5,2,2,Tây-Bắc,Tây-Bắc,,Công ty CP Xây dựng số 2 - Vinaconex2,"1 tòa tháp chung cư 40 tầng, 4 tòa tháp chung cư 38 tầng, 3 tòa tháp chung cư 36 tầng",20.9732913970947,105.82000732421899,Tin thường,Hoàng Mai
"
        Dự án Vinhomes Smart City Đại Mỗ, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.
    ",1900000000.0,55.0,2,1,Tây-Bắc,Đông-Nam,Nội thất cơ bản tối thiểu,Tập đoàn Vingroup,58 tòa chung cư cao 30-38 tầng,21.0065288543701,105.753555297852,Tin thường,Nam Từ Liêm
"
        Dự án Ciputra Hà Nội, đường Nguyễn Hoàng Tôn, Phường Xuân La, Tây Hồ, Hà Nội
    ",3400000000.0,123.0,4,2,Tây-Bắc,Đông-Nam,Nội thất đẹp.,Công ty TNHH phát triển khu đô thị Nam Thăng Long,"Gồm: 50 toà nhà cao tầng, 2.500 căn nhà ở thấp tầng (biệt thự) và các tổ hợp văn phòng, trung tâm thương mại, trung tâm mua sắm và giải trí",21.072135925293,105.810997009277,Tin thường,Tây Hồ
"
        Dự án Ciputra Hà Nội, Đường Nguyễn Hoàng Tôn, Phường Xuân La, Tây Hồ, Hà Nội
    ",4100000000.0,153.0,4,2,Tây-Bắc,Đông-Nam,Nội thất đẹp.,Công ty TNHH phát triển khu đô thị Nam Thăng Long,"Gồm: 50 toà nhà cao tầng, 2.500 căn nhà ở thấp tầng (biệt thự) và các tổ hợp văn phòng, trung tâm thương mại, trung tâm mua sắm và giải trí",21.072135925293,105.810997009277,Tin thường,Tây Hồ
"
        Ngõ 12, Phố Chùa Bộc, Phường Quang Trung, Đống Đa, Hà Nội
    ",2850000000.0,99.0,3,2,Tây-Bắc,Đông-Nam,,,,21.0076731,105.82795949999999,Tin thường,Đống Đa
"
        Dự án Home City - Trung Kính Complex, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội
    ",2500000000.0,70.0,2,2,Tây-Nam,Đông-Bắc,Full nội thất ,Công ty CP Đầu tư Văn Phú - Invest,"4 tòa tháp V1, V2, V3, V4 có chiều cao 25 – 30 tầng (1 tầng hầm)",21.0160980224609,105.79248809814501,Tin thường,Cầu Giấy
"
        Dự án Gemek Tower, Phố Lê Trọng Tấn, Xã An Khánh, Hoài Đức, Hà Nội
    ",1270000000.0,78.0,2,2,Đông-Nam,Tây-Bắc,"Sàn gỗ, trần thạch cao, tủ bếp, bếp, hút mùi, sofa, bộ bàn ăn, tivi, tủ lạnh, máy giặt, giường, tủ, bàn trang điểm, kệ để giày, điều hòa, nóng lạnh, rèm, lưới an toàn, thiết bị vệ sinh ToTo có vách ng",Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,"Gồm 2 tòa tháp cao 34 tầng và 2 tầng hầm, 1 tầng lửng",21.0083923339844,105.73024749755899,Tin thường,Hoài Đức
"
        Dự án HH1 Linh Đàm, Đường Linh Đường, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1230000000.0,76.0,3,2,Tây-Nam,Đông-Bắc,Nội thất cơ bản.,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,Gồm 3 tòa A - B - C cạnh nhau và cao 40 tầng,20.96473503112789,105.826362609863,Tin thường,Hoàng Mai
"
        Dự án Sun Grand City, 69B Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội
    ",11000000000.0,190.0,3,3,Bắc,Nam,,Tập đoàn Sun Group,"Gồm 2 tòa S1 (21 tầng nổi và 4 tầng hầm) và S2 ( 23 tầng nổi, 5 tầng hầm)",21.04117202758789,105.825096130371,Tin thường,Tây Hồ
"
        Dự án Gemek Tower, Phố Lê Trọng Tấn, Xã An Khánh, Hoài Đức, Hà Nội
    ",1300000000.0,76.0,2,2,Bắc,Nam,"Sàn gỗ, trần thạch cao, sofa, bộ bàn ăn, hệ thống đèn net, tủ bếp, hút mùi, bếp, nóng lạnh, 2 điều hòa, tủ lạnh, máy giặt, giường, tủ, rèm, thiết bị vệ sinh ToTo có vách ngăn kính, cửa cách âm và chịu",Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,"Gồm 2 tòa tháp cao 34 tầng và 2 tầng hầm, 1 tầng lửng",21.0083923339844,105.73024749755899,Tin thường,Hoài Đức
"
        Dự án Khu Ngoại Giao Đoàn, Đường Nguyễn Văn Huyên, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội
    ",3000000000.0,100.0,3,2,Bắc,Nam,,Tổng công ty Xây dựng Hà Nội,Gồm 23 tòa có chiều cao từ 21 đến 45 tầng,21.0658397674561,105.798149108887,Tin thường,Bắc Từ Liêm
"
        Dự án Việt Hưng, Đường Chu Huy Mân, Phường Giang Biên, Long Biên, Hà Nội
    ",2132000000.0,83.37,3,2,Tây-Bắc,Đông-Nam,"Bàn giao nội thất cơ bản: Sàn gỗ, trần thạch cao, hệ thống cửa, thiết bị chiếu sáng.",Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,"Gồm biệt thự, đất nền, căn hộ",21.0626907348633,105.90833282470699,Tin thường,Long Biên
"
        Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",2600000000.0,63.0,2,2,Tây-Bắc,Đông-Nam,,Tập đoàn Vingroup,Tổ hợp các căn hộ cao cấp,20.998958587646502,105.788032531738,Tin thường,Nam Từ Liêm
"
        Dự án Royal City, Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội
    ",2600000000.0,55.0,1,1,Tây-Nam,Đông-Bắc,Cơ bản.,Tập đoàn Vingroup,Gồm: 6 tòa,21.002666473388697,105.8154296875,Tin thường,Thanh Xuân
"
        Dự án N01-T5 Ngoại Giao Đoàn, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội
    ",3390000000.0,87.0,2,2,Bắc,Nam,Bàn giao nội thất đầy đủ.,Công ty CP Đầu tư Lạc Hồng,Gồm 35 tầng nổi và 3 tầng hầm,21.063035964965803,105.79597473144501,Tin thường,Bắc Từ Liêm
"
        Dự án KĐT Linh Đàm, Phường Đại Kim, Hoàng Mai, Hà Nội
    ",1600000000.0,82.0,3,2,Bắc,Nam,Full nội thất.,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,"Gồm 3 dự án thành phần: Khu nhà ở bán đảo Linh Đàm, Khu nhà ở Bắc Linh Đàm và Khu nhà ở Linh Đàm",20.97145652771,105.828170776367,Tin thường,Hoàng Mai
"
        Dự án HH3 Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1150000000.0,67.0,2,2,Bắc,Nam,,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,Gồm 3 tòa cao 35 tầng,20.9635982513428,105.82803344726601,Tin thường,Hoàng Mai
"
        Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Cầu Giấy, Hà Nội
    ",1250000000.0,95.0,3,2,Bắc,Nam,,,,21.0460559,105.79164640000002,Tin thường,Cầu Giấy
"
        Imperia Sky Garden, 423, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3630000000.0,87.0,3,2,Nam,Bắc,Đầy đủ nội thất cao cấp,Công ty CP Terra Gold Việt Nam,Gồm 27 tầng nổi và 3 tầng hầm,20.9984378814697,105.866737365723,Tin thường,Hai Bà Trưng
"
        Dự án Stellar Garden, 35 Phố Lê Văn Thiêm, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",2700000000.0,93.5,2,2,Tây-Nam,Đông-Bắc,,,"2 nhà cao 30 tầng nối với nhau bằng khối đế 5 tầng, 2 hầm liên thông",21.0004196166992,105.803436279297,Tin thường,Thanh Xuân
"
        Dự án A10-A14 Nam Trung Yên, Phường Yên Hòa, Cầu Giấy, Hà Nội
    ",1530000000.0,55.0,2,1,Đông-Nam,Tây-Bắc,,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico,Gồm các đơn nguyên cao từ 21-39 tầng,21.019056320190398,105.787979125977,Tin thường,Cầu Giấy
"
        Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",985000000.0,29.9,1,2,Tây-Bắc,Đông-Nam,,Tập đoàn Vingroup,Tổ hợp các căn hộ cao cấp,20.998958587646502,105.788032531738,Tin thường,Nam Từ Liêm
"
        Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",1180000000.0,68.11,2,2,Đông-Bắc,Tây-Nam,,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin thường,Hà Đông
"
        Dự án Thành Phố Giao Lưu, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội
    ",1200000000.0,54.1,2,1,Nam,Bắc,,Công ty CP Đầu tư và Xây dựng Quốc tế Vigeba,"Gồm nhà cao tầng, nhà thấp tầng, liền kề, shophouse biệt thự, nhà vườn",21.0509147644043,105.77820587158199,Tin thường,Bắc Từ Liêm
"
        Dự án HH4 Linh Đàm, Đường Linh Đường, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1020000000.0,63.0,2,2,Tây-Nam,Đông-Nam,"Nhà đã làm nội thất sàn gỗ, tủ bếp sồi Nga, nóng lạnh, cửa sắt...",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,"Tổng diện tích mặt sàn 87.803m2, gồm 3 tòa chung cư HH4A, HH4B, HH4C",20.963314056396502,105.82673645019501,Tin thường,Hoàng Mai
"
        Dự án Gemek Tower, Phố Lê Trọng Tấn, Xã An Khánh, Hoài Đức, Hà Nội
    ",1300000000.0,72.0,2,2,Tây-Nam,Đông-Bắc,"Trần thạch cao, hệ thống đèn net, đèn trang trí, sàn gỗ thay mới các phòng, Sofa nhập khẩu, bộ bàn ăn, kệ tivi, tủ bếp, bếp, hút mùi, tivi, tủ lạnh 2 cánh, máy giặt, giường, tủ quần áo, nóng lạnh, 2 đ",Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,"Gồm 2 tòa tháp cao 34 tầng và 2 tầng hầm, 1 tầng lửng",21.0083923339844,105.73024749755899,Tin thường,Hoài Đức
"
        Dự án Royal City, Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội
    ",7000000000.0,168.0,3,0,Tây-Nam,Đông-Bắc,"- Nội thất: Đồ cơ bản, gắn tường, điều hòa âm trần.",Tập đoàn Vingroup,Gồm: 6 tòa,21.002666473388697,105.8154296875,Tin thường,Thanh Xuân
"
        Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội
    ",5500000000.0,110.0,3,2,Tây-Nam,Đông-Bắc,,Tân Hoàng Minh Group,Gồm 4 tòa căn hộ và 2 tòa văn phòng,21.0058059692383,105.79437255859399,Tin thường,Cầu Giấy
"
        Dự án HH2 Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",980000000.0,56.0,2,2,Đông-Bắc,Tây-Bắc,"- Nội thất gồm những gì để lại: Trần thạch cao, tủ bếp, tivi tủ lạnh, điều hòa, nóng lạnh, full hết.",Xí nghiệp Xây dựng Tư nhân Số 1 Lai Châu,"Gồm 3 tòa A, B, C cao 41 tầng",20.964334487915,105.827293395996,Tin thường,Hoàng Mai
"
        Dự án Royal City, Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội
    ",4200000000.0,131.0,3,3,Tây-Bắc,Đông-Nam,Đồ nội thất đã được hoàn thiện cơ bản.,Tập đoàn Vingroup,Gồm: 6 tòa,21.002666473388697,105.8154296875,Tin thường,Thanh Xuân
"
        Dự án Đồng Phát Park View Tower, Đường Tân Mai, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội
    ",1850000000.0,72.0,2,2,Tây-Bắc,Đông-Nam,"- Đầy đủ nội thất bên trong: Sàn gỗ, thiết bị vệ sinh, điều hòa, bếp ga.",Công ty CP Đầu tư Đồng Phát,Gồm 2 nguyên đơn cao 30 tầng,20.9800987243652,105.87424468994101,Tin thường,Hoàng Mai
"
        Dự án Hồ Gươm Plaza, Đường Trần Phú, Phường Mỗ Lao, Hà Đông, Hà Nội
    ",1600000000.0,70.0,2,2,Tây-Bắc,Đông-Nam,Full nội thất,Công ty CP may Hồ Gươm - HOGARSCO,"Gồm 3 toà tháp A, B, C và 3 tầng hầm",20.979290008544897,105.78546142578101,Tin thường,Hà Đông
"
        Dự án Royal City, 72A Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội
    ",4600000000.0,145.0,3,3,Tây-Bắc,Đông-Nam,Nội thất cơ bản.,Tập đoàn Vingroup,Gồm: 6 tòa,21.002666473388697,105.8154296875,Tin thường,Thanh Xuân
"
        Yên Hòa, số 7, Đường Vũ Phạm Hàm, Phường Yên Hòa, Cầu Giấy, Hà Nội
    ",2650000000.0,94.0,3,2,Đông-Nam,Tây-Bắc,,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC,,21.0187587738037,105.794776916504,Tin thường,Cầu Giấy
"
        Dự án Kosmo Tây Hồ, 161 Đường Xuân La, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội
    ",3550000000.0,79.0,2,2,Tây-Bắc,Đông-Nam,"Nội thất liền tường đầy đủ, cao cấp chỉ càn sắm thêm đồ rời.",Công ty CP Phát triển tài trợ  Địa ốc R.C,"Gồm 3 toà nhà cao tầng NH1, NH2, NH3",21.06853675842289,105.802764892578,Tin thường,Bắc Từ Liêm
"
        Dự án Sun Grand City, Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội
    ",2480000000.0,50.0,2,2,Tây-Bắc,Đông-Nam,,Tập đoàn Sun Group,"Gồm 2 tòa S1 (21 tầng nổi và 4 tầng hầm) và S2 ( 23 tầng nổi, 5 tầng hầm)",21.04117202758789,105.825096130371,Tin thường,Tây Hồ
"
        Dự án Times City, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3850000000.0,118.0,3,2,Nam,Bắc,"Nguyên bản chủ đầu tư, nhà mới đẹp và rất sạch sẽ.",Tập đoàn Vingroup,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,Tin thường,Hai Bà Trưng
